"","Dest","HourOfDay","MeanDelay","airport","city","state","country","lat","long","CityState"
"2093","JFK",12,12,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2094","JFK",6,13,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2095","JFK",0,22,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2096","JFK",4,3,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2097","JFK",5,13,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2098","JFK",22,29,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2099","JFK",18,32,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2100","JFK",1,14,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2101","JFK",10,8,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2102","JFK",14,15,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2103","JFK",24,24,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2104","JFK",13,13,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2105","JFK",15,20,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2106","JFK",8,11,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2107","JFK",16,21,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2108","JFK",19,38,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2109","JFK",21,33,"John F Kennedy Intl","New York","NY","USA",40.63975111,-73.77892556,"New York,NY"
"2110","JNU",22,5,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2111","JNU",19,17,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2112","JNU",8,4,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2113","JNU",17,6,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2114","JNU",0,12,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2115","JNU",6,12,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2116","JNU",14,10,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2117","JNU",7,9,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2118","JNU",13,12,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2119","JNU",18,12,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2120","JNU",21,14,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2121","JNU",20,14,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2122","JNU",15,17,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2123","JNU",12,19,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2124","JNU",9,14,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2125","JNU",10,9,"Juneau International","Juneau","AK","USA",58.35496194,-134.5762764,"Juneau,AK"
"2126","KOA",9,1,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2127","KOA",22,9,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2128","KOA",8,2,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2129","KOA",19,11,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2130","KOA",18,7,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2131","KOA",7,3,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2132","KOA",6,2,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2133","KOA",20,13,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2134","KOA",17,8,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2135","KOA",13,5,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2136","KOA",23,0,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2137","KOA",11,7,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2138","KOA",21,21,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2139","KOA",14,10,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2140","KOA",10,3,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2141","KOA",12,6,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2142","KOA",16,9,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2143","KOA",15,9,"Kona International At Keahole","Kailua/Kona","HI","USA",19.73876583,-156.0456314,"Kailua/Kona,HI"
"2144","KTN",19,12,"Ketchikan International","Ketchikan","AK","USA",55.35556861,-131.71374,"Ketchikan,AK"
"2145","KTN",13,11,"Ketchikan International","Ketchikan","AK","USA",55.35556861,-131.71374,"Ketchikan,AK"
"2146","KTN",8,11,"Ketchikan International","Ketchikan","AK","USA",55.35556861,-131.71374,"Ketchikan,AK"
"2147","KTN",18,10,"Ketchikan International","Ketchikan","AK","USA",55.35556861,-131.71374,"Ketchikan,AK"
"2148","KTN",20,19,"Ketchikan International","Ketchikan","AK","USA",55.35556861,-131.71374,"Ketchikan,AK"
"2149","KTN",11,4,"Ketchikan International","Ketchikan","AK","USA",55.35556861,-131.71374,"Ketchikan,AK"
"2150","KTN",15,11,"Ketchikan International","Ketchikan","AK","USA",55.35556861,-131.71374,"Ketchikan,AK"
"2151","KTN",12,17,"Ketchikan International","Ketchikan","AK","USA",55.35556861,-131.71374,"Ketchikan,AK"
"2152","KTN",17,12,"Ketchikan International","Ketchikan","AK","USA",55.35556861,-131.71374,"Ketchikan,AK"
"2153","KTN",7,10,"Ketchikan International","Ketchikan","AK","USA",55.35556861,-131.71374,"Ketchikan,AK"
"2154","KTN",16,13,"Ketchikan International","Ketchikan","AK","USA",55.35556861,-131.71374,"Ketchikan,AK"
"2155","LAN",15,21,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2156","LAN",22,12,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2157","LAN",8,14,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2158","LAN",11,10,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2159","LAN",23,15,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2160","LAN",14,11,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2161","LAN",17,14,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2162","LAN",18,14,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2163","LAN",13,26,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2164","LAN",16,15,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2165","LAN",20,17,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2166","LAN",12,17,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2167","LAN",19,25,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2168","LAN",21,3,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2169","LAN",10,12,"Capital City","Lansing","MI","USA",42.7787,-84.58735806,"Lansing,MI"
"2170","LAS",12,10,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2171","LAS",14,12,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2172","LAS",0,17,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2173","LAS",24,19,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2174","LAS",17,15,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2175","LAS",11,9,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2176","LAS",18,15,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2177","LAS",6,13,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2178","LAS",13,12,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2179","LAS",10,9,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2180","LAS",23,18,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2181","LAS",21,17,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2182","LAS",15,14,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2183","LAS",22,14,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2184","LAS",1,11,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2185","LAS",20,17,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2186","LAS",19,17,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2187","LAS",7,3,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2188","LAS",16,15,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2189","LAS",8,5,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2190","LAS",9,6,"McCarran International","Las Vegas","NV","USA",36.08036111,-115.1523333,"Las Vegas,NV"
"2191","LAW",11,9,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2192","LAW",21,17,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2193","LAW",9,2,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2194","LAW",8,11,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2195","LAW",19,15,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2196","LAW",20,10,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2197","LAW",12,10,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2198","LAW",18,12,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2199","LAW",13,6,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2200","LAW",17,19,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2201","LAW",16,10,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2202","LAW",15,11,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2203","LAW",10,7,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2204","LAW",14,12,"Lawton-Ft Sill Regional","Lawton","OK","USA",34.56771444,-98.41663667,"Lawton,OK"
"2205","LAX",0,20,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2206","LAX",8,5,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2207","LAX",13,12,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2208","LAX",5,18,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2209","LAX",20,17,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2210","LAX",11,9,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2211","LAX",23,20,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2212","LAX",22,21,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2213","LAX",17,17,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2214","LAX",16,13,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2215","LAX",15,12,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2216","LAX",10,9,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2217","LAX",14,12,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2218","LAX",19,15,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2219","LAX",18,13,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2220","LAX",6,10,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2221","LAX",12,10,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2222","LAX",4,8,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2223","LAX",21,18,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2224","LAX",24,27,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2225","LAX",7,5,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2226","LAX",9,7,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2227","LAX",1,12,"Los Angeles International","Los Angeles","CA","USA",33.94253611,-118.4080744,"Los Angeles,CA"
"2228","LBB",8,7,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2229","LBB",7,0,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2230","LBB",11,9,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2231","LBB",21,21,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2232","LBB",15,10,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2233","LBB",20,17,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2234","LBB",19,14,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2235","LBB",13,10,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2236","LBB",17,10,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2237","LBB",16,13,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2238","LBB",18,16,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2239","LBB",10,9,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2240","LBB",9,3,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2241","LBB",12,9,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2242","LBB",22,21,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2243","LBB",14,8,"Lubbock International","Lubbock","TX","USA",33.66363889,-101.8227778,"Lubbock,TX"
"2244","LCH",17,18,"Lake Charles Regional","Lake Charles","LA","USA",30.1260975,-93.22340361,"Lake Charles,LA"
"2245","LCH",22,9,"Lake Charles Regional","Lake Charles","LA","USA",30.1260975,-93.22340361,"Lake Charles,LA"
"2246","LCH",19,30,"Lake Charles Regional","Lake Charles","LA","USA",30.1260975,-93.22340361,"Lake Charles,LA"
"2247","LCH",20,18,"Lake Charles Regional","Lake Charles","LA","USA",30.1260975,-93.22340361,"Lake Charles,LA"
"2248","LCH",9,2,"Lake Charles Regional","Lake Charles","LA","USA",30.1260975,-93.22340361,"Lake Charles,LA"
"2249","LCH",21,17,"Lake Charles Regional","Lake Charles","LA","USA",30.1260975,-93.22340361,"Lake Charles,LA"
"2250","LCH",11,19,"Lake Charles Regional","Lake Charles","LA","USA",30.1260975,-93.22340361,"Lake Charles,LA"
"2251","LCH",16,12,"Lake Charles Regional","Lake Charles","LA","USA",30.1260975,-93.22340361,"Lake Charles,LA"
"2252","LCH",10,4,"Lake Charles Regional","Lake Charles","LA","USA",30.1260975,-93.22340361,"Lake Charles,LA"
"2253","LEX",13,12,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2254","LEX",16,14,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2255","LEX",0,38,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2256","LEX",22,22,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2257","LEX",20,15,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2258","LEX",10,9,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2259","LEX",12,10,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2260","LEX",8,4,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2261","LEX",15,9,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2262","LEX",23,22,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2263","LEX",19,5,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2264","LEX",9,6,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2265","LEX",21,15,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2266","LEX",14,9,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2267","LEX",17,14,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2268","LEX",24,11,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2269","LEX",18,29,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2270","LEX",11,10,"Blue Grass ","Lexington","KY","USA",38.03697222,-84.60538889,"Lexington,KY"
"2271","LFT",16,14,"Lafayette Regional","Lafayette","LA","USA",30.20527972,-91.987655,"Lafayette,LA"
"2272","LFT",19,0,"Lafayette Regional","Lafayette","LA","USA",30.20527972,-91.987655,"Lafayette,LA"
"2273","LFT",9,0,"Lafayette Regional","Lafayette","LA","USA",30.20527972,-91.987655,"Lafayette,LA"
"2274","LFT",24,6,"Lafayette Regional","Lafayette","LA","USA",30.20527972,-91.987655,"Lafayette,LA"
"2275","LFT",22,13,"Lafayette Regional","Lafayette","LA","USA",30.20527972,-91.987655,"Lafayette,LA"
"2276","LFT",14,12,"Lafayette Regional","Lafayette","LA","USA",30.20527972,-91.987655,"Lafayette,LA"
