"","UniqueCarrier","Origin","Dest","PctOnTime"
"8322","YV","LAS","SLC",0.41
"8367","YV","OKC","PHX",0.41
"8385","YV","ORD","CLE",0.41
"8410","YV","ORD","ORF",0.41
"68","9E","BGR","MSP",0.4
"87","9E","BUF","DTW",0.4
"287","9E","IAD","MSP",0.4
"450","9E","MSP","FCA",0.4
"572","9E","SLC","MSP",0.4
"707","AA","DFW","PDX",0.4
"719","AA","DFW","SFO",0.4
"723","AA","DFW","SMF",0.4
"784","AA","JFK","ORD",0.4
"804","AA","LAX","EWR",0.4
"816","AA","LAX","SAT",0.4
"870","AA","MIA","PHX",0.4
"895","AA","ORD","ABQ",0.4
"928","AA","ORD","PSP",0.4
"938","AA","ORD","SLC",0.4
"1111","AS","ANC","CDV",0.4
"1153","AS","JNU","GST",0.4
"1331","B6","EWR","PBI",0.4
"1621","CO","EWR","DEN",0.4
"1634","CO","EWR","MCI",0.4
"1651","CO","EWR","SAN",0.4
"1699","CO","IAH","HDN",0.4
"1739","CO","IAH","SMF",0.4
"1851","DL","ATL","AUS",0.4
"1911","DL","ATL","ONT",0.4
"1935","DL","ATL","SLC",0.4
"2065","DL","IAD","SLC",0.4
"2204","DL","RSW","LGA",0.4
"2429","EV","ATL","VPS",0.4
"2443","EV","BGR","ATL",0.4
"2580","EV","EYW","ATL",0.4
"2639","EV","LGA","BHM",0.4
"2906","FL","ATL","LGA",0.4
"2930","FL","ATL","SFO",0.4
"3244","FL","TPA","DTW",0.4
"3614","MQ","ORD","MQT",0.4
"3650","MQ","PNS","ORD",0.4
"3783","NW","DTW","BOS",0.4
"3792","NW","DTW","DFW",0.4
"3797","NW","DTW","GRB",0.4
"3819","NW","DTW","MSY",0.4
"3835","NW","DTW","SAT",0.4
"3957","NW","MEM","JAX",0.4
"4020","NW","MSP","EWR",0.4
"4038","NW","MSP","JFK",0.4
"4085","NW","MSY","MSP",0.4
"4138","NW","SEA","OGG",0.4
"4174","OH","ACK","JFK",0.4
"4194","OH","ATL","CAE",0.4
"4260","OH","AVP","ATL",0.4
"4325","OH","CAK","ATL",0.4
"4362","OH","CVG","AUS",0.4
"4407","OH","CVG","JAX",0.4
"4425","OH","CVG","OMA",0.4
"4426","OH","CVG","ORD",0.4
"4499","OH","GRB","ATL",0.4
"4517","OH","HPN","CVG",0.4
"4636","OH","MCO","TYS",0.4
"4865","OO","BHM","ORD",0.4
"4916","OO","CLE","ATL",0.4
"4980","OO","DEN","DSM",0.4
"5014","OO","DEN","PDX",0.4
"5131","OO","ICT","LAX",0.4
"5309","OO","ORD","ASE",0.4
"5388","OO","PDX","DEN",0.4
"5444","OO","SAT","ATL",0.4
"5479","OO","SFO","CEC",0.4
"5760","UA","DEN","SEA",0.4
"5842","UA","KOA","DEN",0.4
"6064","UA","SMF","LAX",0.4
"6506","US","STX","CLT",0.4
"7325","WN","SLC","SAN",0.4
"7596","XE","EWR","ALB",0.4
"7614","XE","EWR","DCA",0.4
"7617","XE","EWR","GSO",0.4
"7618","XE","EWR","GSP",0.4
"7635","XE","EWR","OMA",0.4
"7643","XE","EWR","RIC",0.4
"7805","XE","LAX","SLC",0.4
"7952","XE","ROC","EWR",0.4
"8086","YV","BNA","ORD",0.4
"8118","YV","CLT","CLE",0.4
"8128","YV","CLT","IAH",0.4
"8250","YV","IAD","BUF",0.4
"8264","YV","IAD","LGA",0.4
"8297","YV","JFK","CLT",0.4
"8324","YV","LAS","TUS",0.4
"8345","YV","MHT","CLT",0.4
"8362","YV","OGG","HNL",0.4
"8374","YV","ORD","AUS",0.4
"8390","YV","ORD","DSM",0.4
"8471","YV","PIT","ORD",0.4
"8522","YV","SYR","ORD",0.4
"750","AA","FLL","LAX",0.39
"782","AA","JFK","MCO",0.39
"848","AA","MIA","BDL",0.39
"863","AA","MIA","LAX",0.39
"866","AA","MIA","MSP",0.39
"909","AA","ORD","HDN",0.39
"920","AA","ORD","MIA",0.39
"1045","AA","STX","MIA",0.39
"1184","AS","ONT","PDX",0.39
"1471","B6","PBI","LGA",0.39
"1603","CO","DTW","EWR",0.39
"1649","CO","EWR","RDU",0.39
"1722","CO","IAH","PDX",0.39
"1890","DL","ATL","JAC",0.39
"1894","DL","ATL","LAS",0.39
"1927","DL","ATL","SAN",0.39
"1936","DL","ATL","SMF",0.39
"1944","DL","ATL","TUS",0.39
"2297","EV","ALB","ATL",0.39
"2401","EV","ATL","PHL",0.39
"2583","EV","FLL","CVG",0.39
"2770","EV","TYS","LGA",0.39
"2821","F9","DEN","PDX",0.39
"2926","FL","ATL","SAN",0.39
"2944","FL","BOS","MKE",0.39
"2980","FL","CAK","RSW",0.39
"2992","FL","DAB","LGA",0.39
"3279","HA","OAK","HNL",0.39
"3408","MQ","DFW","MDT",0.39
"3475","MQ","JAN","ORD",0.39
"3645","MQ","PIT","JFK",0.39
"3959","NW","MEM","LAX",0.39
"3973","NW","MEM","SAN",0.39
"4054","NW","MSP","MSO",0.39
"4345","OH","CLT","LGA",0.39
"4361","OH","CVG","ATW",0.39
"4382","OH","CVG","COS",0.39
"4470","OH","DCA","LEX",0.39
"4859","OO","BFL","DEN",0.39
"4956","OO","DAY","DEN",0.39
"5111","OO","GUC","DEN",0.39
"5319","OO","ORD","BOI",0.39
"5321","OO","ORD","BZN",0.39
"5346","OO","ORD","IAH",0.39
"5436","OO","RKS","SLC",0.39
"5664","UA","ANC","SFO",0.39
"5690","UA","BZN","ORD",0.39
"5719","UA","DEN","EGE",0.39
"5785","UA","FLL","IAD",0.39
"5975","UA","ORD","SMF",0.39
"5995","UA","PIT","DEN",0.39
"6001","UA","RDU","DEN",0.39
"7347","WN","STL","BHM",0.39
"7428","XE","ACK","EWR",0.39
"7622","XE","EWR","JAX",0.39
"7630","XE","EWR","MSN",0.39
"7644","XE","EWR","ROC",0.39
"7678","XE","HSV","IAD",0.39
"7761","XE","IAH","SLC",0.39
"7814","XE","LGA","CLE",0.39
"7842","XE","MEM","EWR",0.39
"8039","XE","TUS","AUS",0.39
"8123","YV","CLT","EWR",0.39
"8124","YV","CLT","FAY",0.39
"8218","YV","FAT","LAS",0.39
"8254","YV","IAD","CLT",0.39
"8256","YV","IAD","DTW",0.39
"8261","YV","IAD","IAH",0.39
"142","9E","CWA","MSP",0.38
"216","9E","DTW","MHT",0.38
"444","9E","MSP","CWA",0.38
"562","9E","SDF","ATL",0.38
"574","9E","STL","ATL",0.38
"818","AA","LAX","SJU",0.38
"853","AA","MIA","DEN",0.38
"864","AA","MIA","LGA",0.38
"868","AA","MIA","ORD",0.38
"888","AA","MTJ","ORD",0.38
"1048","AA","TPA","LGA",0.38
"1586","CO","CLE","SEA",0.38
"1670","CO","HDN","EWR",0.38
"1706","CO","IAH","LAX",0.38
"1932","DL","ATL","SFO",0.38
"2016","DL","CVG","SLC",0.38
"2119","DL","LAX","RDU",0.38
"2194","DL","RDU","LAX",0.38
"2310","EV","ATL","BGR",0.38
"2412","EV","ATL","SAV",0.38
"2508","EV","CVG","EWR",0.38
"2509","EV","CVG","FLL",0.38
"2520","EV","CVG","JAN",0.38
"2524","EV","CVG","LGA",0.38
"2828","F9","DEN","SEA",0.38
"2829","F9","DEN","SFO",0.38
"2905","FL","ATL","LAX",0.38
"2929","FL","ATL","SEA",0.38
"2997","FL","DAY","TPA",0.38
"3008","FL","DTW","FLL",0.38
"3025","FL","FLL","PIT",0.38
"3030","FL","FNT","RSW",0.38
"3249","FL","TPA","MKE",0.38
"3416","MQ","DFW","ORF",0.38
"3448","MQ","FNT","LGA",0.38
"3480","MQ","JFK","BWI",0.38
"3616","MQ","ORD","MSY",0.38
"3794","NW","DTW","EWR",0.38
"3831","NW","DTW","RDU",0.38
"3839","NW","DTW","SFO",0.38
"4072","NW","MSP","SFO",0.38
"4074","NW","MSP","SJU",0.38
"4283","OH","BNA","ATL",0.38
"4313","OH","BTV","CVG",0.38
"4323","OH","CAE","ATL",0.38
"4332","OH","CHS","BOS",0.38
"4392","OH","CVG","EWR",0.38
"4393","OH","CVG","FLL",0.38
"4417","OH","CVG","MHT",0.38
"4421","OH","CVG","MSP",0.38
"4776","OH","TYS","ATL",0.38
"5050","OO","DTW","DEN",0.38
"5239","OO","MKE","EWR",0.38
"5297","OO","OMA","ATL",0.38
"5312","OO","ORD","AUS",0.38
"5338","OO","ORD","FCA",0.38
"5472","OO","SFO","ABQ",0.38
"6295","US","MCO","BWI",0.38
"6302","US","MCO","PVD",0.38
"6377","US","PHL","SMF",0.38
"7474","XE","BTV","EWR",0.38
"7554","XE","CMH","CLE",0.38
"7615","XE","EWR","DTW",0.38
"7632","XE","EWR","MSY",0.38
"7648","XE","EWR","SYR",0.38
"7794","XE","LAX","GEG",0.38
"7892","XE","ONT","AUS",0.38
"7901","XE","ONT","OMA",0.38
"8004","XE","SLC","PDX",0.38
"8091","YV","BUF","ORD",0.38
"8121","YV","CLT","DFW",0.38
"8164","YV","COS","ORD",0.38
"8181","YV","DEN","GCC",0.38
"8247","YV","IAD","BNA",0.38
"8263","YV","IAD","JFK",0.38
"8265","YV","IAD","MCI",0.38
"8306","YV","LAS","EUG",0.38
"8353","YV","MSN","DEN",0.38
"8387","YV","ORD","COS",0.38
"8468","YV","PIT","CLT",0.38
"30","9E","ATL","MEM",0.37
"753","AA","FLL","SJU",0.37
"766","AA","IAD","LAX",0.37
"841","AA","MCO","MIA",0.37
"1076","AQ","LIH","OGG",0.37
"1606","CO","EGE","IAH",0.37
"1628","CO","EWR","HNL",0.37
"1646","CO","EWR","PHX",0.37
"1735","CO","IAH","SFO",0.37
"1859","DL","ATL","BZN",0.37
"1861","DL","ATL","CAK",0.37
"2047","DL","FLL","LAS",0.37
"2225","DL","SLC","ANC",0.37
"2500","EV","CVG","CLT",0.37
"2866","F9","RSW","DEN",0.37
"2927","FL","ATL","SAT",0.37
"3071","FL","LGA","DAB",0.37
"3095","FL","MCO","FNT",0.37
"3229","FL","SRQ","IND",0.37
"3483","MQ","JFK","ORD",0.37
"3609","MQ","ORD","MDT",0.37
"3786","NW","DTW","BZN",0.37
"3788","NW","DTW","CLT",0.37
"3807","NW","DTW","LGA",0.37
"3810","NW","DTW","MCO",0.37
"3827","NW","DTW","PHX",0.37
"3830","NW","DTW","PVD",0.37
"3832","NW","DTW","ROC",0.37
"3834","NW","DTW","SAN",0.37
"3838","NW","DTW","SEA",0.37
"3846","NW","DTW","TPA",0.37
"3977","NW","MEM","SFO",0.37
"4023","NW","MSP","FCA",0.37
"4276","OH","BHM","ATL",0.37
"4530","OH","IAD","JFK",0.37
"4622","OH","MCO","BHM",0.37
"4838","OO","ATL","TUL",0.37
"5362","OO","ORD","ORF",0.37
"5411","OO","PIT","ORD",0.37
"5596","OO","SLC","SLE",0.37
"7598","XE","EWR","AVL",0.37
"7623","XE","EWR","LEX",0.37
"7634","XE","EWR","OKC",0.37
"8107","YV","CLT","ABE",0.37
"8140","YV","CLT","MSY",0.37
"8217","YV","EWR","ORD",0.37
"8244","YV","IAD","AUS",0.37
"8321","YV","LAS","SJC",0.37
"8375","YV","ORD","AVP",0.37
"295","9E","IND","ATL",0.36
"430","9E","MSP","BGR",0.36
"512","9E","ORD","CVG",0.36
"531","9E","PNS","ATL",0.36
"603","AA","ANC","DFW",0.36
"671","AA","DFW","EGE",0.36
"678","AA","DFW","HDN",0.36
"759","AA","HDN","ORD",0.36
"786","AA","JFK","SEA",0.36
"791","AA","KOA","LAX",0.36
"875","AA","MIA","STT",0.36
"1006","AA","SJU","JFK",0.36
"1131","AS","BRW","FAI",0.36
"1659","CO","EWR","SLC",0.36
"1678","CO","IAH","ANC",0.36
"1909","DL","ATL","OAK",0.36
"2274","DL","SRQ","BOS",0.36
"2795","F9","DEN","BOI",0.36
"2803","F9","DEN","FLL",0.36
"3031","FL","FNT","TPA",0.36
"3090","FL","MCO","DAY",0.36
"3099","FL","MCO","LGA",0.36
"3364","MQ","DCA","ORD",0.36
"3559","MQ","MSN","LGA",0.36
"3791","NW","DTW","DEN",0.36
"3795","NW","DTW","FLL",0.36
"3870","NW","GRR","MCO",0.36
"3955","NW","MEM","IAH",0.36
"4021","NW","MSP","FAI",0.36
"4031","NW","MSP","HDN",0.36
"4225","OH","ATL","MDW",0.36
"4388","OH","CVG","DFW",0.36
"4428","OH","CVG","PBI",0.36
"4429","OH","CVG","PFN",0.36
"4439","OH","CVG","SAT",0.36
"4445","OH","CVG","SRQ",0.36
"4467","OH","DCA","HSV",0.36
"4492","OH","FLL","CVG",0.36
"4672","OH","OMA","ATL",0.36
"4689","OH","PBI","CVG",0.36
"4698","OH","PIT","ATL",0.36
"4802","OO","ATL","ASE",0.36
"4833","OO","ATL","PIT",0.36
"4901","OO","BZN","SFO",0.36
"5086","OO","GCC","RKS",0.36
"5194","OO","LMT","PDX",0.36
"5283","OO","MSY","SLC",0.36
"5837","UA","JAC","LAX",0.36
"7597","XE","EWR","ATL",0.36
"8520","YV","SYR","CLT",0.36
"514","9E","ORF","DTW",0.35
"695","AA","DFW","MIA",0.35
"699","AA","DFW","OAK",0.35
"861","AA","MIA","JFK",0.35
"862","AA","MIA","LAS",0.35
"865","AA","MIA","MCO",0.35
"1107","AS","ANC","ADK",0.35
"1149","AS","GST","JNU",0.35
"1227","AS","SEA","GEG",0.35
"1490","B6","RIC","MCO",0.35
"1630","CO","EWR","IND",0.35
"1655","CO","EWR","SEA",0.35
"1708","CO","IAH","MCI",0.35
"1734","CO","IAH","SEA",0.35
"1933","DL","ATL","SJC",0.35
"2056","DL","HDN","ATL",0.35
"2062","DL","HOU","ATL",0.35
"2238","DL","SLC","FAI",0.35
"2277","DL","STT","JFK",0.35
"2484","EV","CVG","ATL",0.35
"2567","EV","DCA","JFK",0.35
"3021","FL","FLL","MEM",0.35
"3039","FL","HPN","PBI",0.35
"3319","MQ","BTR","ORD",0.35
"3322","MQ","BWI","JFK",0.35
"3414","MQ","DFW","MTJ",0.35
"3660","MQ","RDU","MCI",0.35
"3815","NW","DTW","MIA",0.35
"3960","NW","MEM","LGA",0.35
"4181","OH","ALB","JFK",0.35
"4190","OH","ATL","BTR",0.35
"4212","OH","ATL","GSP",0.35
"4308","OH","BOS","SDF",0.35
"4714","OH","RDU","LGA",0.35
"4799","OO","ASE","ORD",0.35
"4800","OO","ASE","SFO",0.35
"4900","OO","BZN","ORD",0.35
"4921","OO","CLT","MKE",0.35
"5041","OO","DSM","ATL",0.35
"5114","OO","HDN","ORD",0.35
"5160","OO","LAX","ICT",0.35
"5344","OO","ORD","HDN",0.35
"6994","WN","MCO","SLC",0.35
"7904","XE","ONT","SAT",0.35
"7964","XE","SAN","OMA",0.35
"8136","YV","CLT","MEM",0.35
"8246","YV","IAD","BHM",0.35
"8469","YV","PIT","DEN",0.35
"776","AA","JAC","ORD",0.34
"788","AA","JFK","SJU",0.34
"1142","AS","DLG","ANC",0.34
"1303","B6","BOS","SAN",0.34
"1633","CO","EWR","LAX",0.34
"1648","CO","EWR","PVD",0.34
"1855","DL","ATL","BOI",0.34
"1895","DL","ATL","LAX",0.34
"2832","F9","DEN","SMF",0.34
"2869","F9","SDF","DEN",0.34
"2931","FL","ATL","SJU",0.34
"3011","FL","DTW","SRQ",0.34
"3104","FL","MCO","MKE",0.34
"3240","FL","TPA","BOS",0.34
"3264","HA","HNL","PHX",0.34
"3308","MQ","BMI","DFW",0.34
"3948","NW","MEM","DEN",0.34
"4315","OH","BUF","ATL",0.34
"4413","OH","CVG","MCI",0.34
"4625","OH","MCO","CVG",0.34
"4679","OH","ORF","ATL",0.34
"4690","OH","PBI","LGA",0.34
"4692","OH","PHL","ATL",0.34
"4709","OH","RDU","ATL",0.34
"4876","OO","BNA","DEN",0.34
"4981","OO","DEN","DTW",0.34
"5887","UA","MIA","DEN",0.34
"8197","YV","DEN","SAT",0.34
"8420","YV","ORD","SYR",0.34
"35","9E","ATL","ORF",0.33
"108","9E","CLT","DTW",0.33
"117","9E","CVG","ATL",0.33
"312","9E","JAN","ATL",0.33
"482","9E","MSP","PIR",0.33
"524","9E","PIR","MSP",0.33
"718","AA","DFW","SEA",0.33
"744","AA","EWR","LAX",0.33
"780","AA","JFK","LAS",0.33
"834","AA","LIH","LAX",0.33
"913","AA","ORD","JAC",0.33
"1884","DL","ATL","HNL",0.33
"2739","EV","SCE","ATL",0.33
"2841","F9","FLL","DEN",0.33
"3121","FL","MDW","CLT",0.33
"3265","HA","HNL","SAN",0.33
"3268","HA","HNL","SJC",0.33
"3385","MQ","DFW","ELP",0.33
"3802","NW","DTW","JAX",0.33
"3806","NW","DTW","LAX",0.33
"3833","NW","DTW","RSW",0.33
"3952","NW","MEM","FLL",0.33
"4042","NW","MSP","LGA",0.33
"4062","NW","MSP","PVD",0.33
"4202","OH","ATL","DFW",0.33
"4449","OH","CVG","TPA",0.33
"4521","OH","HSV","BHM",0.33
"4561","OH","JFK","CLT",0.33
"4601","OH","LGA","HSV",0.33
"4703","OH","PVD","BOS",0.33
"4716","OH","RIC","ATL",0.33
"4807","OO","ATL","CHS",0.33
"4810","OO","ATL","COS",0.33
"4827","OO","ATL","MSY",0.33
"4828","OO","ATL","MTJ",0.33
"4909","OO","CHS","ATL",0.33
"5049","OO","DTW","ATL",0.33
"5093","OO","GJT","ORD",0.33
"5105","OO","GSO","ATL",0.33
"5112","OO","GUC","SLC",0.33
"5540","OO","SLC","DSM",0.33
"5615","OO","SNA","LAX",0.33
"5998","UA","PSP","ORD",0.33
"6070","UA","STL","ORD",0.33
"6172","US","CLT","SMF",0.33
"6180","US","CMH","CLT",0.33
"7515","XE","CLE","LEX",0.33
"7605","XE","EWR","BUF",0.33
"7624","XE","EWR","LIT",0.33
"7683","XE","IAD","HSV",0.33
"7906","XE","ONT","SMF",0.33
"8142","YV","CLT","OAJ",0.33
"8167","YV","CVG","CLT",0.33
"8203","YV","DSM","DEN",0.33
"12","9E","ATL","CLE",0.32
"124","9E","CVG","DFW",0.32
"515","9E","ORF","MEM",0.32
"721","AA","DFW","SJU",0.32
"743","AA","EWR","EGE",0.32
"790","AA","JFK","TPA",0.32
"843","AA","MCO","SJU",0.32
"960","AA","RDU","AUS",0.32
"1063","AQ","HNL","OAK",0.32
"1671","CO","HDN","IAH",0.32
"1850","DL","ATL","ANC",0.32
"1866","DL","ATL","COS",0.32
"2068","DL","JAC","ATL",0.32
"2092","DL","JFK","STT",0.32
"2778","F9","ANC","DEN",0.32
"3051","FL","IND","SFO",0.32
"3140","FL","MKE","LAX",0.32
"3141","FL","MKE","LGA",0.32
"3366","MQ","DCA","XNA",0.32
"3566","MQ","ORD","ABQ",0.32
"3588","MQ","ORD","DCA",0.32
"3624","MQ","ORD","RDU",0.32
"3663","MQ","RDU","STL",0.32
"3861","NW","FNT","MCO",0.32
"3969","NW","MEM","OMA",0.32
"4188","OH","ATL","BHM",0.32
"4211","OH","ATL","GSO",0.32
"4380","OH","CVG","CLT",0.32
"4395","OH","CVG","GRB",0.32
"4618","OH","MCI","ATL",0.32
"4643","OH","MDW","ATL",0.32
"5492","OO","SFO","OTH",0.32
"5838","UA","JAC","ORD",0.32
"5974","UA","ORD","SLC",0.32
"7636","XE","EWR","ORD",0.32
"7871","XE","MYR","EWR",0.32
"8179","YV","DEN","DTW",0.32
"8224","YV","GCC","DEN",0.32
"14","9E","ATL","CVG",0.31
"129","9E","CVG","MCI",0.31
"341","9E","MCI","CVG",0.31
"677","AA","DFW","GUC",0.31
"783","AA","JFK","MIA",0.31
"785","AA","JFK","SAN",0.31
"887","AA","MTJ","DFW",0.31
"1694","CO","IAH","EGE",0.31
"1924","DL","ATL","RNO",0.31
"1951","DL","BDL","LAX",0.31
"2847","F9","JAX","DEN",0.31
"2986","FL","CLT","MDW",0.31
"3258","HA","HNL","LAS",0.31
"4196","OH","ATL","CHA",0.31
"4199","OH","ATL","CMH",0.31
"4208","OH","ATL","FSD",0.31
"4237","OH","ATL","PHL",0.31
"4387","OH","CVG","DEN",0.31
"4468","OH","DCA","JAN",0.31
"4598","OH","LGA","DAB",0.31
"5137","OO","IND","DEN",0.31
"5386","OO","OTH","SFO",0.31
"5396","OO","PDX","SFO",0.31
"5407","OO","PIT","ATL",0.31
"5493","OO","SFO","PDX",0.31
"5956","UA","ORD","PBI",0.31
"6218","US","EGE","CLT",0.31
"7516","XE","CLE","LGA",0.31
"7650","XE","EWR","TUL",0.31
"7834","XE","MCI","SLC",0.31
"8007","XE","SLC","SEA",0.31
"8220","YV","FAY","CLT",0.31
"8525","YV","TRI","CLT",0.31
"551","9E","RSW","MEM",0.3
"873","AA","MIA","SJU",0.3
"1537","B6","TPA","EWR",0.3
"1617","CO","EWR","CLT",0.3
"2326","EV","ATL","CLT",0.3
"2804","F9","DEN","GEG",0.3
"3259","HA","HNL","LAX",0.3
"3532","MQ","MIA","CLE",0.3
"3608","MQ","ORD","MCI",0.3
"3619","MQ","ORD","PHL",0.3
"3972","NW","MEM","PHX",0.3
"3976","NW","MEM","SEA",0.3
"4220","OH","ATL","JFK",0.3
"4226","OH","ATL","MEM",0.3
"4441","OH","CVG","SBN",0.3
"4644","OH","MEM","ATL",0.3
"4761","OH","SYR","ATL",0.3
"4769","OH","TPA","JFK",0.3
"4841","OO","ATL","XNA",0.3
"5969","UA","ORD","SAT",0.3
"7898","XE","ONT","MCI",0.3
"8280","YV","IAD","SPI",0.3
"69","9E","BHM","ATL",0.29
"132","9E","CVG","MIA",0.29
"418","9E","MOB","ATL",0.29
"1086","AQ","OGG","OAK",0.29
"1608","CO","EWR","ABQ",0.29
"1613","CO","EWR","BQN",0.29
"1963","DL","BOS","JFK",0.29
"2158","DL","MSY","LGA",0.29
"3016","FL","FLL","CAK",0.29
"3220","FL","SFO","MKE",0.29
"3469","MQ","HSV","ORD",0.29
"3729","NW","AUS","MSP",0.29
"3840","NW","DTW","SJU",0.29
"4019","NW","MSP","EGE",0.29
"4177","OH","AGS","LGA",0.29
"4406","OH","CVG","JAN",0.29
"4591","OH","LGA","AGS",0.29
"4950","OO","CVG","PHL",0.29
"5725","UA","DEN","GUC",0.29
"5953","UA","ORD","OAK",0.29
"6142","US","CLT","JFK",0.29
"7621","XE","EWR","JAN",0.29
"533","9E","PWM","ATL",0.28
"579","9E","STX","ATL",0.28
"803","AA","LAX","EGE",0.28
"1367","B6","IAD","SAN",0.28
"1877","DL","ATL","FCA",0.28
"2041","DL","FCA","ATL",0.28
"2475","EV","CLT","ATL",0.28
"2811","F9","DEN","LGA",0.28
"3269","HA","HNL","SMF",0.28
"3293","HA","SFO","HNL",0.28
"3894","NW","IND","SFO",0.28
"4213","OH","ATL","HSV",0.28
"4327","OH","CHA","ATL",0.28
"4458","OH","DAB","LGA",0.28
"4610","OH","LGA","RSW",0.28
"4829","OO","ATL","OKC",0.28
"5206","OO","MCI","COS",0.28
"7595","XE","EWR","ACK",0.28
"655","AA","DFW","ANC",0.27
"831","AA","LGA","RDU",0.27
"962","AA","RDU","LGA",0.27
"1105","AS","AKN","ANC",0.27
"1138","AS","DEN","ANC",0.27
"3047","FL","IND","LAX",0.27
"3484","MQ","JFK","PIT",0.27
"3486","MQ","JFK","STL",0.27
"3525","MQ","MCI","ORD",0.27
"3540","MQ","MIA","ORF",0.27
"3731","NW","AZO","MSP",0.27
"3777","NW","DTW","ANC",0.27
"4238","OH","ATL","PIT",0.27
"4346","OH","CMH","ATL",0.27
"4460","OH","DAY","ATL",0.27
"4491","OH","FLL","BDL",0.27
"4520","OH","HSV","ATL",0.27
"4536","OH","ILM","CVG",0.27
"4816","OO","ATL","GSO",0.27
"4945","OO","CVG","ATL",0.27
"5168","OO","LAX","ONT",0.27
"5284","OO","MTJ","ATL",0.27
"6273","US","LAS","RNO",0.27
"8334","YV","MCI","DEN",0.27
"8446","YV","PHX","LAS",0.27
"13","9E","ATL","CLT",0.26
"176","9E","DTW","BUF",0.26
"311","9E","ITH","DTW",0.26
"436","9E","MSP","BZN",0.26
"751","AA","FLL","LGA",0.26
"1075","AQ","LIH","KOA",0.26
"1176","AS","MSP","SEA",0.26
"1584","CO","CLE","SAN",0.26
"1657","CO","EWR","SJC",0.26
"2191","DL","PWM","ATL",0.26
"2341","EV","ATL","EWR",0.26
"2648","EV","LGA","SRQ",0.26
"4191","OH","ATL","BTV",0.26
"4218","OH","ATL","JAN",0.26
"4454","OH","CVG","VPS",0.26
"5703","UA","DEN","ANC",0.26
"5740","UA","DEN","MIA",0.26
"5961","UA","ORD","PSP",0.26
"6023","UA","SFO","ANC",0.26
"6086","US","ATL","LAS",0.26
"7687","XE","IAD","SAV",0.26
"8082","YV","BHM","ORD",0.26
"8279","YV","IAD","SAV",0.26
"481","9E","MSP","PHL",0.25
"1210","AS","PSP","PDX",0.25
"2160","DL","MTJ","ATL",0.25
"2452","EV","BOS","CVG",0.25
"2630","EV","JFK","PHL",0.25
"2682","EV","MIA","CVG",0.25
"3173","FL","PHL","TPA",0.25
"3842","NW","DTW","SRQ",0.25
"3951","NW","MEM","EWR",0.25
"4089","NW","OMA","DTW",0.25
"4131","NW","SDF","MEM",0.25
"4185","OH","ATL","AUS",0.25
"4206","OH","ATL","EWR",0.25
"4210","OH","ATL","GRR",0.25
"4222","OH","ATL","LIT",0.25
"4241","OH","ATL","RIC",0.25
"4244","OH","ATL","SAT",0.25
"4247","OH","ATL","SGF",0.25
"4249","OH","ATL","STL",0.25
"4399","OH","CVG","HPN",0.25
"4612","OH","LGA","TPA",0.25
"4675","OH","ORD","ATL",0.25
"4701","OH","PVD","ATL",0.25
"4731","OH","RSW","BOS",0.25
"4991","OO","DEN","GUC",0.25
"5291","OO","OKC","ATL",0.25
"5653","OO","XNA","SLC",0.25
"5744","UA","DEN","MTJ",0.25
"6111","US","BWI","MCO",0.25
"6336","US","PBI","PIT",0.25
"6504","US","STT","LGA",0.25
"8510","YV","SJC","LAS",0.25
"320","9E","LEX","CVG",0.24
"2397","EV","ATL","ORD",0.24
"3212","FL","SAN","MKE",0.24
"3307","MQ","BHM","ORD",0.24
"4195","OH","ATL","CAK",0.24
"4223","OH","ATL","MCI",0.24
"4228","OH","ATL","MKE",0.24
"4538","OH","IND","ATL",0.24
"4746","OH","SDF","ATL",0.24
"4749","OH","SGF","ATL",0.24
"5643","OO","VPS","ATL",0.24
"7991","XE","SLC","BOI",0.24
"586","9E","TRI","MEM",0.23
"1964","DL","BOS","LAS",0.23
"1987","DL","CMH","LAX",0.23
"2247","DL","SLC","LGA",0.23
"2578","EV","EWR","ATL",0.23
"3114","FL","MCO","SAN",0.23
"3217","FL","SEA","MKE",0.23
"3373","MQ","DFW","BUF",0.23
"3978","NW","MEM","SJU",0.23
"4192","OH","ATL","BUF",0.23
"4255","OH","AUS","ATL",0.23
"4414","OH","CVG","MCO",0.23
"4544","OH","JAN","DCA",0.23
"4655","OH","MOB","ATL",0.23
"4770","OH","TPA","LGA",0.23
"5304","OO","ONT","LAX",0.23
"8348","YV","MKE","CLT",0.23
"43","9E","ATL","SAV",0.22
"126","9E","CVG","EWR",0.22
"1008","AA","SJU","MCO",0.22
"1701","CO","IAH","IAD",0.22
"3267","HA","HNL","SFO",0.22
"3371","MQ","DFW","BMI",0.22
"4248","OH","ATL","SRQ",0.22
"4637","OH","MDT","ATL",0.22
"5385","OO","OTH","PDX",0.22
"5499","OO","SFO","SAT",0.22
"7686","XE","IAD","PIT",0.22
"8200","YV","DFW","PHX",0.22
"103","9E","CLE","ATL",0.21
"1590","CO","CLT","EWR",0.21
"2189","DL","PIT","SLC",0.21
"3024","FL","FLL","PHL",0.21
"3248","FL","TPA","LGA",0.21
"4229","OH","ATL","MOB",0.21
"4233","OH","ATL","OKC",0.21
"4240","OH","ATL","RDU",0.21
"4344","OH","CLT","JFK",0.21
"4524","OH","HSV","LGA",0.21
"7810","XE","LEX","CLE",0.21
